Time(s),x(m),y(m),Yaw(rad),Speed(km/h),Track Error(m),Yaw Angle(rad),Curvature
16.699999999999967,6.334180837960721,8.400700716777791,21.692702695457495,9.999999999971656,0.013406416864287337,21.692702695457495,0.10919297918408387
16.79999999999997,6.068682335407471,8.482377145254462,21.72523287670815,9.999999999975907,0.014001227230169102,21.72523287670815,0.13641469354513092
16.89999999999997,5.800667816965068,8.555375170781701,21.766271459495155,9.99999999997952,0.014950895985380226,21.766271459495155,0.17777222563291004
16.99999999999997,5.529884062523151,8.617315885640219,21.820295648558655,9.999999999982593,0.016485241367915824,21.820295648558655,0.24501977396075558
17.099999999999973,5.25615069910475,8.664544474212624,21.8955009373999,9.999999999985203,0.01907691654768539,21.8955009373999,0.36436272438469935
17.199999999999974,4.979642573853317,8.6910727703673,22.008226482758563,9.999999999987423,0.023799964459302443,22.008226482758563,0.5990479939955624
17.299999999999976,4.701905302720408,8.686329137728569,22.19350515070397,9.99999999998931,0.03324781340947694,22.19350515070397,1.090538518534108
17.399999999999977,4.42979539227384,8.630501810515492,22.52134900202689,9.999999999990912,0.05246653053475331,22.52134900202689,1.9250476083613015
17.49999999999998,4.1901549115223995,8.490027849183724,23.040559254214312,9.999999999992276,0.08081453043749583,23.040559254214312,2.445795248796342
17.59999999999998,4.0517987581593164,8.249158447528776,23.556477868336838,9.999999999993436,0.09274936231097354,23.556477868336838,1.9800804657107063
17.69999999999998,4.050280145283451,7.971384820915318,23.863157960041757,9.99999999999442,0.07638903342215758,23.863157960041757,1.1885120260461757
17.799999999999983,4.132690941847441,7.706113347822633,23.99682035653306,9.999999999995259,0.053909105845824395,23.99682035653306,0.6692890589431173
17.899999999999984,4.249718011740476,7.454190425603677,24.052186278177306,9.99999999999597,0.038337714666325996,24.052186278177306,0.4022685148026799
17.999999999999986,4.380506580812433,7.209129526994356,24.087312310130574,9.999999999996573,0.02996859189879241,24.087312310130574,0.2642096415672636
18.099999999999987,4.519820719133372,6.968812934369123,24.118731624112115,9.999999999997087,0.02573234073942835,24.118731624112115,0.18701127841783405
18.19999999999999,4.666615439763811,6.732991383568212,24.14785170553082,9.999999999997524,0.023454669221951985,24.14785170553082,0.14009533761216106
